"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.usable","perc.edible","perc.extracts"
"noncollege-nonurban",2016-04-21,699775.6007,32172,21.7510754911103,0.716585851050603,0.107422603506154,0.135770234986945
"noncollege-nonurban",2016-04-22,638805.0385,26572,24.0405328353154,0.739274424205931,0.0992398012945958,0.133787445431281
"noncollege-nonurban",2016-04-23,698405.1486,29782,23.4505791619099,0.727755019810624,0.107581760795111,0.137230541938083
"noncollege-nonurban",2016-04-24,530423.3384,23053,23.0088638528608,0.745369366243005,0.0977746930985121,0.133995575413178
"noncollege-nonurban",2016-04-25,473439.394,19911,23.7777808246698,0.750841243533725,0.0848274822962182,0.135452764803375
"noncollege-nonurban",2016-04-26,537310.5476,22452,23.9315226973098,0.764876180295742,0.0759843221093889,0.132104044183146
"noncollege-nonurban",2016-04-27,552297.7311,22559,24.4823676182455,0.751673389777916,0.0770867502992154,0.13768340795248
"noncollege-nonurban",2016-04-28,641762.8274,23521,27.2846744356107,0.751541175970409,0.0849878831682326,0.135836061391948
"noncollege-nonurban",2016-04-29,824635.0717,32355,25.4870984917323,0.743903569772833,0.0849945912532839,0.141740071086385
"noncollege-nonurban",2016-04-30,1060014.7991,33561,31.5847203331248,0.731444235869015,0.0968981853937606,0.139566759035786
"noncollege-nonurban",2016-05-01,795164.44,26434,30.0811243096013,0.74755996065673,0.0877279261557086,0.132783536354695
"noncollege-nonurban",2016-05-02,516168.2281,21257,24.2822706920073,0.753681140330244,0.0824669520628499,0.134967304887802
"noncollege-nonurban",2016-05-03,695413.6988,25518,27.2518888157379,0.76103142879536,0.0746139979622227,0.137824280899757
"noncollege-nonurban",2016-05-04,606634.9999,24674,24.5860014549728,0.755370025127665,0.0815027964659155,0.134757234335738
"noncollege-nonurban",2016-05-05,671751.4424,26440,25.4066354916793,0.749167927382753,0.0824130105900151,0.139409984871407
"noncollege-nonurban",2016-05-06,797485.9872,31420,25.381476359007,0.742425206874602,0.0865372374283896,0.139815404201146
"noncollege-nonurban",2016-05-07,790117.0586,32074,24.6341915133753,0.732992454947933,0.096838560828085,0.138242813493796
"noncollege-nonurban",2016-05-08,588472.7592,25474,23.1009169820209,0.739459841406925,0.0933108267252885,0.132448771296224
"noncollege-nonurban",2016-05-09,514451.4263,21153,24.3204947903371,0.755164752044627,0.0840542712617596,0.131990734174822
"noncollege-nonurban",2016-05-10,600096.168,24396,24.5981377274963,0.76340383669454,0.0721019839317921,0.134202328250533
"noncollege-nonurban",2016-05-11,601708.7676,24686,24.3744943530746,0.757028275135704,0.0759944908045046,0.135785465446002
"noncollege-nonurban",2016-05-12,632993.6629,25179,25.1397459351046,0.749116327097978,0.0829659636999086,0.139759323245562
"noncollege-nonurban",2016-05-13,798247.7072,31662,25.2115377171373,0.754848082875371,0.0834122923378182,0.134640894447603
"noncollege-nonurban",2016-05-14,806704.6076,33091,24.3783689704149,0.737481490435466,0.0944365537457315,0.135656220724668
"noncollege-nonurban",2016-05-15,597188.2197,25542,23.3806365867982,0.741915276798998,0.0917312661498708,0.134132017852948
"noncollege-nonurban",2016-05-16,511421.411,21452,23.8402671545777,0.757458512026851,0.0812511653925042,0.134206600783144
"noncollege-nonurban",2016-05-17,666099.0964,23834,27.9474320886129,0.756188638080054,0.0789628262146513,0.134429806159268
"noncollege-nonurban",2016-05-18,603492.261,24974,24.1648218547289,0.752222311203652,0.0777208296628494,0.138223752702811
"noncollege-nonurban",2016-05-19,653071.6431,26129,24.9941307780627,0.747254008955567,0.0814803475066019,0.141145853266486
"noncollege-nonurban",2016-05-20,826884.1733,32916,25.1210406276583,0.747022724510876,0.0853991979584397,0.137653420828776
"noncollege-nonurban",2016-05-21,845961.9987,33633,25.1527368566586,0.731127166770731,0.095025718788095,0.142152053043142
"noncollege-nonurban",2016-05-22,597816.5976,25729,23.2351275836605,0.744646119165144,0.0905592910723308,0.135761203311438
"noncollege-nonurban",2016-05-23,534568.4378,21761,24.5654353108773,0.754974495657369,0.0834060934699692,0.133082119387896
"noncollege-nonurban",2016-05-24,583789.2772,24239,24.084709649738,0.755889269359297,0.0772309088658773,0.137753207640579
"noncollege-nonurban",2016-05-25,638852.9748,25912,24.6547149891942,0.747838839147885,0.0800787280024699,0.142482247607286
"noncollege-nonurban",2016-05-26,692855.5115,27948,24.7908799019608,0.742521826248748,0.0900601116358952,0.138972377272077
"noncollege-nonurban",2016-05-27,909172.963,36109,25.1785694148273,0.735412224099255,0.0995042787116785,0.134564789941566
"noncollege-nonurban",2016-05-28,851817.091,36307,23.4615113063597,0.717575123254469,0.107279587958245,0.1355661442697
"noncollege-nonurban",2016-05-29,612523.7668,27086,22.6140355460385,0.724027172709149,0.105257328509193,0.129550321199143
"noncollege-nonurban",2016-05-30,529450.7343,23811,22.2355522363613,0.752131367855193,0.0902104069547688,0.11944059468313
"noncollege-nonurban",2016-05-31,840589.8451,24587,34.1883859397242,0.760523854069224,0.076910562492374,0.135925489079595
"noncollege-nonurban",2016-06-01,896673.7817,30347,29.5473615744555,0.760602365966982,0.0709790094572775,0.141727353609912
"noncollege-nonurban",2016-06-02,718343.0189,29499,24.3514362825859,0.751144106579884,0.0801044103189939,0.140784433370623
"noncollege-nonurban",2016-06-03,908701.4227,35247,25.7809578886146,0.742758248928987,0.0865605583453911,0.142508582290691
"noncollege-nonurban",2016-06-04,886051.7196,35501,24.9585003126673,0.734486352497113,0.0956592772034591,0.140531252640771
"noncollege-nonurban",2016-06-05,644262.3376,27370,23.5389966240409,0.751772013153087,0.0844355133357691,0.135330654000731
"noncollege-nonurban",2016-06-06,644795.3498,23291,27.68431367481,0.752694173715169,0.0830363659782749,0.134300802885235
"noncollege-nonurban",2016-06-07,635271.1372,25991,24.4419659574468,0.750105805855873,0.074833596244854,0.142395444576969
"noncollege-nonurban",2016-06-08,645240.4217,26576,24.2790646335039,0.744355809753161,0.0805614087898856,0.139938290186635
"noncollege-nonurban",2016-06-09,672340.2547,27482,24.4647498253402,0.744014263881814,0.0817989957062805,0.137653736991485
"noncollege-nonurban",2016-06-10,864574.2707,34598,24.989140143939,0.737961731892017,0.0863922770102318,0.139458928261749
"noncollege-nonurban",2016-06-11,869064.5827,36008,24.1353194484559,0.734808931348589,0.0944234614530104,0.135608753610309
"noncollege-nonurban",2016-06-12,662680.2066,28183,23.5134728950076,0.737252953908385,0.0921832310257957,0.135471738281943
"noncollege-nonurban",2016-06-13,569091.424,23448,24.2703609689526,0.747867621972023,0.0846980552712385,0.134297168201979
"noncollege-nonurban",2016-06-14,626610.0383,26345,23.7847803492124,0.753387739609034,0.0833554754222813,0.130233440880622
"noncollege-nonurban",2016-06-15,695977.5634,28606,24.3297756904146,0.742711319303643,0.08103195133888,0.142837167027896
"noncollege-nonurban",2016-06-16,730986.6393,29933,24.4207610095881,0.734674105502288,0.0892994354057395,0.142317843183109
"noncollege-nonurban",2016-06-17,881178.6981,35583,24.7640361436641,0.735407357445971,0.0887221425961836,0.141809290953545
"noncollege-nonurban",2016-06-18,925950.0104,37186,24.900500467918,0.720163502393374,0.102619265314903,0.142419190017749
"noncollege-nonurban",2016-06-19,677596.9036,29714,22.8039612169348,0.738170559332301,0.095443225415629,0.132732045500438
"noncollege-nonurban",2016-06-20,601751.6623,25295,23.7893521367859,0.74809250840087,0.0838900968570864,0.137260328128089
"noncollege-nonurban",2016-06-21,658831.1368,27658,23.820635505098,0.744703160026032,0.0806638224021983,0.139851037674452
"noncollege-nonurban",2016-06-22,698258.8189,29021,24.0604672099514,0.740360428655112,0.0827331932049206,0.140897970435202
"noncollege-nonurban",2016-06-23,720770.5904,29842,24.1528915756317,0.735708062462301,0.0836740164868306,0.147577240131358
"noncollege-nonurban",2016-06-24,1143744.4726,36830,31.0546965137116,0.733152321477057,0.0911756720065164,0.142601140374695
"noncollege-nonurban",2016-06-25,1017760.7111,37288,27.2945910507402,0.733265393692341,0.0977794464707144,0.137202317099335
"noncollege-nonurban",2016-06-26,655908.7213,28706,22.8491855814116,0.74089040618686,0.0915488051278478,0.135128544555145
"noncollege-nonurban",2016-06-27,594256.8581,24551,24.2049960531139,0.749378844038939,0.0822777076290171,0.135798949126308
"noncollege-nonurban",2016-06-28,770554.8971,27551,27.9683095749701,0.741424993648143,0.0866030271133534,0.138288991325179
