"towntype","saledate","tot_items","perc_cartridge","perc_oil","perc_hash_kief","perc_wax_shatter_resin","perc_uncategorized"
"Urban",2015-06-22,1283,0.238503507404521,0.214341387373344,0.0467653936087295,0.199532346063913,0.300857365549493
"Urban",2015-06-23,1502,0.274300932090546,0.242343541944075,0.0366178428761651,0.182423435419441,0.264314247669774
"Urban",2015-06-24,1564,0.276214833759591,0.235294117647059,0.0479539641943734,0.186700767263427,0.25383631713555
"Urban",2015-06-25,1594,0.282936010037641,0.210790464240903,0.0464240903387704,0.166875784190715,0.29297365119197
"Urban",2015-06-26,2032,0.293799212598425,0.18011811023622,0.0482283464566929,0.164862204724409,0.312992125984252
"Urban",2015-06-27,2145,0.295104895104895,0.188344988344988,0.0615384615384615,0.144988344988345,0.31002331002331
"Urban",2015-06-28,1525,0.285245901639344,0.19344262295082,0.04,0.190819672131148,0.290491803278689
"Urban",2015-06-29,1457,0.270418668496911,0.180507892930679,0.0452985586822237,0.199039121482498,0.304735758407687
"Urban",2015-06-30,1625,0.270153846153846,0.228307692307692,0.0430769230769231,0.172923076923077,0.285538461538462
"Urban",2015-07-01,1959,0.290964777947933,0.181214905564063,0.0444104134762634,0.18989280245023,0.293517100561511
"Urban",2015-07-02,2343,0.274434485702091,0.200597524541187,0.0614596670934699,0.180110968843363,0.283397353819889
"Urban",2015-07-03,2894,0.256046993780235,0.247408431237042,0.0583966827919834,0.167242570836213,0.270905321354527
"Urban",2015-07-04,2179,0.227627351996329,0.249196879302432,0.0555300596603947,0.183111519045434,0.284534189995411
"Urban",2015-07-05,1376,0.220203488372093,0.228197674418605,0.063953488372093,0.183866279069767,0.303779069767442
"Urban",2015-07-06,1516,0.238126649076517,0.217018469656992,0.054089709762533,0.172823218997361,0.317941952506596
"Urban",2015-07-07,1663,0.233914612146723,0.199639206253758,0.0523150932050511,0.203848466626578,0.310282621767889
"Urban",2015-07-08,1634,0.262545899632803,0.187270501835985,0.0538555691554468,0.160954712362301,0.335373317013464
"Urban",2015-07-09,1738,0.258342922899885,0.188147295742232,0.0500575373993095,0.194476409666283,0.30897583429229
"Urban",2015-07-10,3168,0.228535353535354,0.205808080808081,0.0293560606060606,0.195075757575758,0.341224747474747
"Urban",2015-07-11,2915,0.235334476843911,0.184905660377358,0.041852487135506,0.231217838765009,0.306689536878216
"Urban",2015-07-12,1874,0.286552828175027,0.170224119530416,0.0592315901814301,0.204909284951974,0.279082177161153
"Urban",2015-07-13,1617,0.280148423005566,0.162028447742733,0.056895485466914,0.179344465058751,0.321583178726036
"Urban",2015-07-14,1788,0.276845637583893,0.181208053691275,0.0626398210290828,0.168903803131991,0.310402684563758
"Urban",2015-07-15,1931,0.270326255825997,0.174003107198343,0.0507509062661833,0.166752977731745,0.338166752977732
"Urban",2015-07-16,2108,0.27988614800759,0.174098671726755,0.0464895635673624,0.171726755218216,0.327798861480076
"Urban",2015-07-17,2570,0.296108949416342,0.17431906614786,0.0455252918287938,0.181712062256809,0.302334630350195
"Urban",2015-07-18,2696,0.277448071216617,0.164688427299703,0.0493323442136499,0.196587537091988,0.311943620178042
"Urban",2015-07-19,2098,0.28884652049571,0.137273593898951,0.0433746425166826,0.215443279313632,0.315061963775024
"Urban",2015-07-20,1762,0.295119182746879,0.142451759364359,0.0567536889897843,0.183314415437003,0.322360953461975
"Urban",2015-07-21,1894,0.256071805702218,0.167898627243928,0.0554382259767687,0.201161562829989,0.319429778247096
"Urban",2015-07-22,2026,0.299111549851925,0.17324777887463,0.0444225074037512,0.177690029615005,0.305528134254689
"Urban",2015-07-23,2136,0.294475655430712,0.156835205992509,0.0543071161048689,0.168071161048689,0.326310861423221
"Urban",2015-07-24,2584,0.306114551083591,0.148219814241486,0.0518575851393189,0.171439628482972,0.322368421052632
"Urban",2015-07-25,3026,0.327164573694646,0.115994712491738,0.043291473892928,0.155651024454726,0.357898215465962
"Urban",2015-07-26,2170,0.327649769585253,0.121658986175115,0.043778801843318,0.168202764976959,0.338709677419355
"Urban",2015-07-27,1889,0.352038115404976,0.118581259925887,0.050291159343568,0.170460561143462,0.308628904182107
"Urban",2015-07-28,2022,0.324431256181998,0.146389713155292,0.0435212660731949,0.178536102868447,0.307121661721068
"Urban",2015-07-29,2002,0.344655344655345,0.135864135864136,0.0534465534465534,0.177822177822178,0.288211788211788
"Urban",2015-07-30,2287,0.344993441189331,0.113248797551377,0.0476606908613905,0.164844774814167,0.329252295583734
"Urban",2015-07-31,2943,0.310567448182127,0.119945633707102,0.054026503567788,0.196738022426096,0.318722392116888
"Urban",2015-08-01,3337,0.308960143841774,0.108181000899011,0.0566376985316152,0.174108480671262,0.352112676056338
"Urban",2015-08-02,2521,0.313764379214597,0.123760412534708,0.0483934946449822,0.195160650535502,0.31892106307021
"Urban",2015-08-03,1974,0.339412360688956,0.112968591691996,0.0430597771023303,0.17274569402229,0.331813576494428
"Urban",2015-08-04,2297,0.333043099695255,0.12059207662168,0.0465824989116239,0.177622986504136,0.322159338267305
"Urban",2015-08-05,2451,0.317013463892289,0.0971032231742146,0.0501835985312118,0.184414524683803,0.351285189718482
"Urban",2015-08-06,2625,0.330666666666667,0.108571428571429,0.0483809523809524,0.172571428571429,0.339809523809524
"Urban",2015-08-07,3071,0.327906219472485,0.110061869098014,0.0478671442526864,0.196027352653859,0.318137414522957
"Urban",2015-08-08,3438,0.325189063408959,0.0907504363001745,0.0558464223385689,0.191972076788831,0.336242001163467
"Urban",2015-08-09,2610,0.321072796934866,0.0984674329501916,0.0513409961685824,0.196168582375479,0.332950191570881
"Urban",2015-08-10,2070,0.318357487922705,0.109178743961353,0.0623188405797101,0.185990338164251,0.324154589371981
"Urban",2015-08-11,2357,0.306321595248197,0.0937632583792957,0.0538820534577853,0.218922358930844,0.327110733983878
"Urban",2015-08-12,2191,0.335006846188955,0.0981287083523505,0.0511182108626198,0.192149703331812,0.323596531264263
"Urban",2015-08-13,2469,0.309031996759822,0.120291616038882,0.0522478736330498,0.204131227217497,0.314297286350749
"Urban",2015-08-14,3114,0.280667951188182,0.105009633911368,0.0555555555555556,0.206807964033398,0.351958895311496
"Urban",2015-08-15,3484,0.305396096440873,0.101033295063146,0.0424799081515499,0.207233065442021,0.343857634902411
"Urban",2015-08-16,2653,0.301922352054278,0.101017715793441,0.0403316999623068,0.204297022238975,0.352431209950999
"Urban",2015-08-17,2079,0.344877344877345,0.075036075036075,0.05002405002405,0.209235209235209,0.320827320827321
"Urban",2015-08-18,2429,0.340469328941951,0.0736928777274599,0.0477562783038287,0.219020172910663,0.319061342116097
"Urban",2015-08-19,2371,0.33656684943062,0.0691691269506537,0.0544074230282581,0.212990299451708,0.32686630113876
"Urban",2015-08-20,2541,0.336875245966155,0.0716253443526171,0.046831955922865,0.221172766627312,0.323494687131051
"Urban",2015-08-21,3470,0.345821325648415,0.0847262247838617,0.046685878962536,0.205763688760807,0.31700288184438
"Urban",2015-08-22,3633,0.330580787228186,0.0828516377649326,0.0451417561244151,0.203137902559868,0.338287916322598
"Urban",2015-08-23,2633,0.334599316369161,0.0835548803646031,0.0478541587542727,0.220660843144702,0.313330801367262
"Urban",2015-08-24,2235,0.344519015659955,0.0671140939597315,0.0411633109619687,0.224161073825503,0.323042505592841
"Urban",2015-08-25,2534,0.344514601420679,0.0706393054459353,0.0509076558800316,0.203235990528808,0.330702446724546
"Urban",2015-08-26,2605,0.332821497120921,0.0702495201535509,0.053742802303263,0.216122840690979,0.327063339731286
"Urban",2015-08-27,2660,0.346616541353383,0.105639097744361,0.0402255639097744,0.19812030075188,0.309398496240602
"Urban",2015-08-28,3258,0.36279926335175,0.0751995089011664,0.0534069981583794,0.193370165745856,0.315224063842848
"Urban",2015-08-29,3734,0.361810391001607,0.078468130690948,0.0530262453133369,0.17514729512587,0.331547937868238
"Urban",2015-08-30,2960,0.350675675675676,0.0695945945945946,0.0543918918918919,0.184121621621622,0.341216216216216
"Urban",2015-08-31,2514,0.357199681782021,0.0831344470962609,0.0501193317422434,0.199284009546539,0.310262529832936
"Urban",2015-09-01,2860,0.322377622377622,0.0699300699300699,0.0643356643356643,0.229020979020979,0.314335664335664
"Urban",2015-09-02,2844,0.339310829817159,0.0710267229254571,0.0520393811533052,0.212376933895921,0.325246132208158
"Urban",2015-09-03,3011,0.355695782132182,0.060777150448356,0.0534706077715045,0.203254732646961,0.326801727000996
"Urban",2015-09-04,3761,0.372773198617389,0.0545067801116724,0.0510502525923956,0.199415049189045,0.322254719489497
"Urban",2015-09-05,4202,0.335792479771537,0.0537839124226559,0.0490242741551642,0.190385530699667,0.371013802950976
"Urban",2015-09-06,2984,0.333109919571046,0.0626675603217158,0.0536193029490617,0.19470509383378,0.355898123324397
"Urban",2015-09-07,2801,0.317743662977508,0.0556943948589789,0.0514102106390575,0.187433059621564,0.387718671902892
"Urban",2015-09-08,2459,0.348108987393249,0.0707604717364782,0.0524603497356649,0.207401382675885,0.321268808458723
"Urban",2015-09-09,2473,0.34532955923979,0.0642943792964011,0.0452891225232511,0.209866558835423,0.335220380105135
"Urban",2015-09-10,2726,0.355465884079237,0.0634629493763756,0.0491562729273661,0.204695524578136,0.327219369038885
"Urban",2015-09-11,3488,0.354071100917431,0.0584862385321101,0.0435779816513761,0.193807339449541,0.350057339449541
"Urban",2015-09-12,3740,0.348395721925134,0.0668449197860963,0.0446524064171123,0.18903743315508,0.351069518716578
"Urban",2015-09-13,2785,0.351166965888689,0.0603231597845601,0.0473967684021544,0.199281867145422,0.341831238779174
"Urban",2015-09-14,2337,0.338896020539153,0.0599058622165169,0.0586221651690201,0.192554557124519,0.350021394950792
"Urban",2015-09-15,2738,0.322863403944485,0.0635500365230095,0.0504017531044558,0.197954711468225,0.365230094959825
"Urban",2015-09-16,2743,0.340503098796938,0.0678089682829019,0.0532263944586219,0.192125410134889,0.34633612832665
"Urban",2015-09-17,2801,0.335594430560514,0.0753302392002856,0.0510531952873974,0.184219921456623,0.35380221349518
"Urban",2015-09-18,3590,0.335097493036212,0.0788300835654596,0.045125348189415,0.198328690807799,0.342618384401114
"Urban",2015-09-19,4104,0.34088693957115,0.0653021442495127,0.040448343079922,0.191764132553606,0.361598440545809
"Urban",2015-09-20,3026,0.34137475214805,0.0806345009914078,0.0403172504957039,0.217118307997356,0.320555188367482
"Urban",2015-09-21,2345,0.327931769722815,0.0968017057569296,0.0430703624733475,0.212366737739872,0.319829424307036
"Urban",2015-09-22,2651,0.337608449641645,0.0622406639004149,0.044888721237269,0.228215767634855,0.327046397585817
"Urban",2015-09-23,2827,0.34064379200566,0.0636717368234878,0.0477538026176158,0.22568093385214,0.322249734701097
"Urban",2015-09-24,2806,0.375623663578047,0.0520313613684961,0.0374198146828225,0.209550962223806,0.325374198146828
"Urban",2015-09-25,3648,0.355811403508772,0.0794956140350877,0.0507127192982456,0.213267543859649,0.300712719298246
"Urban",2015-09-26,4203,0.351415655484178,0.0782774208898406,0.0397335236735665,0.220794670473471,0.309778729478944
"Urban",2015-09-27,2953,0.341009143244158,0.0748391466305452,0.0392820860142228,0.225871994581781,0.318997629529292
"Urban",2015-09-28,2517,0.350019864918554,0.0762812872467223,0.0393325387365912,0.21652761223679,0.317838696861343
"Urban",2015-09-29,2569,0.339431685480732,0.0568314519268198,0.0494355780459323,0.212923316465551,0.341377968080965
"Urban",2015-09-30,3062,0.345852384062704,0.0509470934030046,0.0470280862181581,0.218811234487263,0.33736120182887
"Urban",2015-10-01,3209,0.320660641944531,0.0623247117482082,0.0507946400747897,0.219382985353693,0.346837020878778
"Urban",2015-10-02,3997,0.355266449837378,0.0710532899674756,0.0525394045534151,0.182136602451839,0.339004253189892
"Urban",2015-10-03,4282,0.33162073797291,0.0733302195235871,0.0450723960765997,0.184493227463802,0.365483418963101
"Urban",2015-10-04,3246,0.360751694393099,0.0643869377695625,0.0449784349969193,0.191928527418361,0.337954405422058
"Urban",2015-10-05,2788,0.356886657101865,0.0559540889526542,0.0530846484935438,0.1987087517934,0.335365853658537
"Urban",2015-10-06,2628,0.342085235920852,0.067351598173516,0.0475646879756469,0.203576864535769,0.339421613394216
"Urban",2015-10-07,2765,0.335623869801085,0.07124773960217,0.0405063291139241,0.215551537070524,0.337070524412297
"Urban",2015-10-08,2983,0.338250083808247,0.0683875293328864,0.0419041233657392,0.204492122024807,0.34696614146832
"Urban",2015-10-09,3739,0.334046536507087,0.055094945172506,0.0473388606579299,0.219042524739235,0.344477132923242
"Urban",2015-10-10,4297,0.315336281126367,0.0581801256690714,0.0402606469629974,0.214102862462183,0.372120083779381
"Urban",2015-10-11,3116,0.332156611039795,0.0722079589216945,0.0455712451861361,0.193517329910141,0.356546854942234
"Urban",2015-10-12,2364,0.357868020304569,0.0655668358714044,0.0427241962774958,0.207275803722504,0.326565143824027
"Urban",2015-10-13,2563,0.337495122902848,0.0710105345298478,0.0397971127584862,0.189621537261022,0.362075692547796
"Urban",2015-10-14,2782,0.319194823867721,0.0672178289000719,0.0427749820273185,0.211358734723221,0.359453630481668
"Urban",2015-10-15,3136,0.307397959183673,0.0650510204081633,0.0487882653061225,0.215880102040816,0.362882653061224
"Urban",2015-10-16,3989,0.335923790423665,0.0561544246678366,0.0376034093757834,0.222862872900476,0.347455502632239
"Urban",2015-10-17,4333,0.314101084698823,0.0519270713131779,0.0369259173782599,0.210016155088853,0.387029771520886
"Urban",2015-10-18,3135,0.308133971291866,0.0580542264752791,0.0382775119617225,0.220095693779904,0.375438596491228
"Urban",2015-10-19,2562,0.336455893832943,0.0640124902419984,0.0331772053083529,0.214676034348165,0.35167837626854
"Urban",2015-10-20,2920,0.325684931506849,0.0626712328767123,0.0434931506849315,0.211986301369863,0.356164383561644
"Urban",2015-10-21,2899,0.329768885822697,0.0665746809244567,0.0372542255950328,0.205933080372542,0.360469127285271
"Urban",2015-10-22,3045,0.365188834154351,0.0600985221674877,0.0410509031198686,0.212807881773399,0.320853858784893
"Urban",2015-10-23,3550,0.343661971830986,0.0540845070422535,0.0461971830985915,0.20056338028169,0.355492957746479
"Urban",2015-10-24,4421,0.327980095001131,0.0592626102691699,0.0402623840760009,0.197240443338611,0.375254467315087
"Urban",2015-10-25,3238,0.352686843730698,0.0657813465101915,0.0348980852378011,0.172019765287214,0.374613959234095
"Urban",2015-10-26,2471,0.340752731687576,0.0683933630109267,0.0392553622015378,0.220153783893161,0.331444759206799
"Urban",2015-10-27,2943,0.351681957186544,0.0584437648657832,0.0383961943594971,0.222562011552837,0.328916072035338
"Urban",2015-10-28,3316,0.392340168878166,0.0657418576598311,0.0509650180940893,0.184861278648975,0.306091676718938
"Urban",2015-10-29,3301,0.405937594668282,0.0617994547106937,0.0581641926688882,0.1757043320206,0.298394425931536
"Urban",2015-10-30,4830,0.381573498964803,0.0546583850931677,0.0519668737060041,0.194409937888199,0.317391304347826
"Urban",2015-10-31,5220,0.362452107279694,0.0837164750957854,0.0542145593869732,0.169157088122605,0.330459770114943
"Urban",2015-11-01,3287,0.374201399452388,0.0952236081533313,0.044721630666261,0.201703681168239,0.284149680559781
"Urban",2015-11-02,2958,0.378296146044625,0.0662609871534821,0.0456389452332657,0.218390804597701,0.291413116970926
"Urban",2015-11-03,3383,0.370381318356488,0.0626662725391664,0.0458173219036358,0.201005025125628,0.320130062075081
"Urban",2015-11-04,3374,0.377593360995851,0.0625370480142264,0.0447540011855365,0.202726733847066,0.312388855957321
"Urban",2015-11-05,3392,0.382370283018868,0.0745872641509434,0.0436320754716981,0.200766509433962,0.298643867924528
"Urban",2015-11-06,4299,0.385671086299139,0.0797859967434287,0.0548964875552454,0.199116073505466,0.28053035589672
"Urban",2015-11-07,5190,0.361464354527938,0.0782273603082852,0.0499036608863198,0.21271676300578,0.297687861271676
"Urban",2015-11-08,3779,0.372849960306959,0.0947340566287378,0.0478962688541942,0.201376025403546,0.283143688806563
"Urban",2015-11-09,2958,0.371534820824882,0.0939824205544287,0.0453008789722786,0.189317106152806,0.299864773495605
"Urban",2015-11-10,3411,0.389328642626796,0.0803283494576371,0.040457343887423,0.201407211961302,0.288478452066843
"Urban",2015-11-11,3468,0.381199538638985,0.0729527104959631,0.0438292964244521,0.18800461361015,0.31401384083045
"Urban",2015-11-12,3402,0.418871252204586,0.0696649029982363,0.0458553791887125,0.172839506172839,0.292768959435626
"Urban",2015-11-13,4271,0.391243268555373,0.0650901428236947,0.0442519316319363,0.203231093420745,0.296183563568251
"Urban",2015-11-14,5186,0.366756652526032,0.0690320092556884,0.042421905129194,0.197454685692248,0.324334747396838
"Urban",2015-11-15,3928,0.392311608961303,0.0705193482688391,0.0323319755600815,0.196028513238289,0.308808553971487
"Urban",2015-11-16,2920,0.368150684931507,0.0667808219178082,0.0431506849315069,0.226712328767123,0.295205479452055
"Urban",2015-11-17,3294,0.373406193078324,0.0625379477838494,0.0428051001821494,0.22829386763813,0.292956891317547
"Urban",2015-11-18,3051,0.374631268436578,0.0622746640445756,0.037037037037037,0.219927892494264,0.306129137987545
"Urban",2015-11-19,3511,0.389632583309598,0.0700655084021646,0.0344631159213899,0.197664483053261,0.308174309313586
"Urban",2015-11-20,4402,0.371649250340754,0.0688323489323035,0.0447523852794184,0.214447978191731,0.300318037255793
"Urban",2015-11-21,5400,0.337222222222222,0.0864814814814815,0.0416666666666667,0.215925925925926,0.318703703703704
"Urban",2015-11-22,3947,0.367114263997973,0.0952622244742843,0.0392703318976438,0.204459082847732,0.293894096782366
"Urban",2015-11-23,3265,0.412251148545176,0.0894333843797856,0.039509954058193,0.193568147013783,0.265237366003063
"Urban",2015-11-24,3734,0.40224959828602,0.0814140332083556,0.0463310123192287,0.187198714515265,0.28280664167113
"Urban",2015-11-25,4977,0.397428169580068,0.0954390194896524,0.0383765320474181,0.202933494072735,0.265822784810127
"Urban",2015-11-26,4210,0.360807600950119,0.115676959619952,0.034916864608076,0.216389548693587,0.272209026128266
"Urban",2015-11-27,4439,0.329804009912142,0.0750168956972291,0.0382969137193062,0.232935345798603,0.323946834872719
"Urban",2015-11-28,4949,0.348555263689634,0.0864821175995151,0.0353606789250354,0.233380480905233,0.296221458880582
"Urban",2015-11-29,3722,0.364320257925846,0.101289629231596,0.0429876410531972,0.216550241805481,0.27485222998388
"Urban",2015-11-30,2909,0.368855276727398,0.101409419044345,0.03540735647989,0.220694396699897,0.27363355104847
"Urban",2015-12-01,3935,0.341041931385006,0.0975857687420584,0.0404066073697586,0.234053367217281,0.286912325285896
"Urban",2015-12-02,3554,0.352560495216657,0.08244231851435,0.0416432189082724,0.227349465391109,0.296004501969612
"Urban",2015-12-03,3862,0.354738477472812,0.0885551527705852,0.0318487830139824,0.219316416364578,0.305541170378042
"Urban",2015-12-04,4477,0.364083091355819,0.0775072593254411,0.0424391333482243,0.216662943935671,0.299307572034845
"Urban",2015-12-05,5622,0.371931696905016,0.0860903593027392,0.0359302739238705,0.212557808609036,0.293489861259338
"Urban",2015-12-06,3808,0.362920168067227,0.0963760504201681,0.0320378151260504,0.199579831932773,0.309086134453782
"Urban",2015-12-07,3159,0.358974358974359,0.0914846470402026,0.0440012662234884,0.202279202279202,0.303260525482748
"Urban",2015-12-08,3582,0.369346733668342,0.0946398659966499,0.0376884422110553,0.204913456169738,0.293411501954216
"Urban",2015-12-09,3612,0.369324473975637,0.0913621262458472,0.0409745293466224,0.210409745293466,0.287929125138427
"Urban",2015-12-10,3890,0.389717223650386,0.0794344473007712,0.0439588688946015,0.22853470437018,0.258354755784062
"Urban",2015-12-11,4693,0.376731301939058,0.07202216066482,0.0451736629021948,0.218197315150224,0.287875559343703
"Urban",2015-12-12,5259,0.393040501996577,0.0775812892184826,0.0403118463586233,0.207644038790645,0.281422323635672
"Urban",2015-12-13,4029,0.390171258376768,0.0769421692727724,0.0387192851824274,0.225862496897493,0.268304790270539
"Urban",2015-12-14,3551,0.386933258237116,0.0836384117150099,0.0385806814981695,0.193466629118558,0.297381019431146
"Urban",2015-12-15,3738,0.371589085072231,0.0944355270197967,0.0430711610486891,0.188871054039593,0.30203317281969
"Urban",2015-12-16,3838,0.390828556539865,0.0786868160500261,0.0401250651380928,0.194632621156853,0.295726941115164
"Urban",2015-12-17,4084,0.386141038197845,0.0697845249755142,0.0362389813907933,0.211557296767875,0.296278158667973
"Urban",2015-12-18,4854,0.38607334157396,0.0677791512154924,0.0370828182941904,0.197981046559539,0.311083642356819
"Urban",2015-12-19,6076,0.387096774193548,0.0691244239631336,0.0367017774851876,0.187623436471363,0.319453587886768
"Urban",2015-12-20,4562,0.394563787812363,0.0721174923279263,0.0387987724682157,0.201227531784305,0.29329241560719
"Urban",2015-12-21,3898,0.423293996921498,0.0574653668547973,0.0441251924063622,0.196767573114418,0.278347870702925
"Urban",2015-12-22,4768,0.404362416107383,0.0641778523489933,0.0413171140939597,0.183934563758389,0.306208053691275
"Urban",2015-12-23,5486,0.416879329201604,0.0592417061611374,0.04374772147284,0.185198687568356,0.294932555596063
"Urban",2015-12-24,7317,0.374333743337433,0.0571272379390461,0.038403717370507,0.210332103321033,0.31980319803198
"Urban",2015-12-25,2431,0.305635540929659,0.0769230769230769,0.0481283422459893,0.193336075689017,0.375976964212258
"Urban",2015-12-26,3864,0.342650103519669,0.0771221532091097,0.0390786749482402,0.231366459627329,0.309782608695652
"Urban",2015-12-27,4825,0.352538860103627,0.0752331606217617,0.0370984455958549,0.233575129533679,0.301554404145078
"Urban",2015-12-28,3775,0.385695364238411,0.0725827814569536,0.0370860927152318,0.205298013245033,0.299337748344371
"Urban",2015-12-29,4270,0.36463700234192,0.0723653395784543,0.0405152224824356,0.218266978922717,0.304215456674473
"Urban",2015-12-30,4652,0.381986242476354,0.0739466895958727,0.0365434221840069,0.206362854686157,0.30116079105761
"Urban",2015-12-31,6524,0.357449417535254,0.0674432863274065,0.0455242182709994,0.227161250766401,0.302421827099939
"Urban",2016-01-01,4894,0.315692684920311,0.0592562321209644,0.0502656313853698,0.239476910502656,0.335308541070699
"Urban",2016-01-02,4855,0.350154479917611,0.0568486096807415,0.0440782698249228,0.225334706488157,0.323583934088569
"Urban",2016-01-03,4149,0.310436249698723,0.0739937334297421,0.0402506628103157,0.255242227042661,0.320077127018559
"Urban",2016-01-04,3417,0.316652033947908,0.0678958150424349,0.0400936494000585,0.244659057652912,0.330699443956687
"Urban",2016-01-05,4135,0.340507859733978,0.0720677146311971,0.0386940749697703,0.221765417170496,0.326964933494559
"Urban",2016-01-06,4330,0.353579676674365,0.0727482678983834,0.0390300230946882,0.2270207852194,0.307621247113164
"Urban",2016-01-07,4360,0.352752293577982,0.0782110091743119,0.0438073394495413,0.203440366972477,0.321788990825688
"Urban",2016-01-08,4959,0.348255696713047,0.0921556765476911,0.0393224440411373,0.203065134099617,0.317201048598508
"Urban",2016-01-09,6040,0.33112582781457,0.0882450331125828,0.0382450331125828,0.203476821192053,0.338907284768212
"Urban",2016-01-10,4495,0.331479421579533,0.0809788654060067,0.0349276974416018,0.223804226918799,0.32880978865406
"Urban",2016-01-11,3619,0.330754352030948,0.082619508151423,0.0342636087316938,0.230726720088422,0.321635810997513
"Urban",2016-01-12,4042,0.339683325086591,0.0885700148441366,0.0336467095497279,0.220682830282039,0.317417120237506
"Urban",2016-01-13,4232,0.33648393194707,0.0775047258979206,0.0335538752362949,0.223771266540643,0.328686200378072
"Urban",2016-01-14,4251,0.340390496353799,0.0936250294048459,0.0322277111267937,0.221124441307928,0.312632321806634
"Urban",2016-01-15,5512,0.353229317851959,0.0769230769230769,0.0364658925979681,0.228410740203193,0.304970972423803
"Urban",2016-01-16,6385,0.340955364134691,0.0889584964761159,0.0421299921691464,0.208770555990603,0.319185591229444
"Urban",2016-01-17,4684,0.3366780529462,0.0922288642186166,0.0414175918018787,0.21733561058924,0.312339880444065
"Urban",2016-01-18,3689,0.350501490918948,0.0918948224451071,0.0414746543778802,0.22987259419897,0.286256438059095
"Urban",2016-01-19,3759,0.330673051343442,0.0766161213088587,0.0422984836392658,0.244213886671987,0.306198457036446
"Urban",2016-01-20,4272,0.326076779026217,0.0835674157303371,0.0372191011235955,0.223314606741573,0.329822097378277
"Urban",2016-01-21,4552,0.352592267135325,0.0806239015817223,0.0362478031634446,0.235940246045694,0.294595782073814
"Urban",2016-01-22,5455,0.358386801099908,0.0815765352887259,0.0390467461044913,0.222548120989917,0.298441796516957
"Urban",2016-01-23,6613,0.352487524572811,0.0824134280961742,0.0365945864206865,0.222440647210041,0.306063813700287
"Urban",2016-01-24,4852,0.351195383347073,0.0816158285243199,0.0377164056059357,0.232893652102226,0.296578730420445
"Urban",2016-01-25,3838,0.353830119854091,0.0828556539864513,0.0445544554455446,0.223814486711829,0.294945284002084
"Urban",2016-01-26,4233,0.348688873139617,0.0670918969997638,0.0370895346090243,0.237420269312544,0.30970942593905
"Urban",2016-01-27,4073,0.347655290940339,0.0709550699729929,0.0405106800883869,0.221212865209919,0.319666093788362
"Urban",2016-01-28,4380,0.338584474885845,0.0705479452054795,0.0410958904109589,0.222146118721461,0.327625570776256
"Urban",2016-01-29,5630,0.36056838365897,0.0785079928952043,0.0426287744227353,0.203552397868561,0.314742451154529
"Urban",2016-01-30,6830,0.386237188872621,0.0625183016105417,0.0414348462664714,0.208199121522694,0.301610541727672
"Urban",2016-01-31,5118,0.353067604533021,0.0640875341930442,0.0484564282923017,0.239937475576397,0.294450957405236
"Urban",2016-02-01,4348,0.348896044158234,0.0671573137074517,0.0459981600735971,0.228380864765409,0.309567617295308
"Urban",2016-02-02,4374,0.34156378600823,0.077732053040695,0.0386374028349337,0.239140374942844,0.302926383173297
"Urban",2016-02-03,4672,0.352311643835616,0.055222602739726,0.0393835616438356,0.249357876712329,0.303724315068493
"Urban",2016-02-04,4862,0.347182229535171,0.0567667626491156,0.0357877416700946,0.25503907856849,0.305224187577129
"Urban",2016-02-05,6031,0.35483336096833,0.0459293649477699,0.0374730558779639,0.267783120543857,0.293981097662079
"Urban",2016-02-06,7181,0.347583901963515,0.0558418047625679,0.0367636819384487,0.27238546163487,0.287425149700599
"Urban",2016-02-07,5858,0.377432570843291,0.0498463639467395,0.0295322635711847,0.253840901331512,0.289347900307272
"Urban",2016-02-08,3660,0.33224043715847,0.0620218579234973,0.0355191256830601,0.270491803278689,0.299726775956284
"Urban",2016-02-09,4712,0.327037351443124,0.0558149405772496,0.033106960950764,0.271434634974533,0.312606112054329
"Urban",2016-02-10,5287,0.325326271987895,0.059012672593153,0.0312086249290713,0.263476451673917,0.320975978815964
"Urban",2016-02-11,5615,0.333748886910062,0.0612644701691897,0.0276046304541407,0.268388245770258,0.308993766696349
"Urban",2016-02-12,6439,0.354868768442305,0.0635191799968939,0.0350986177977947,0.25205777294611,0.294455660816897
"Urban",2016-02-13,7707,0.3550019462826,0.0608537693006358,0.0332165563773193,0.240820033735565,0.31010769430388
"Urban",2016-02-14,6022,0.34822318166722,0.0559614745931584,0.0322152108933909,0.257223513782796,0.306376619063434
"Urban",2016-02-15,4682,0.347287483981205,0.0544639043143956,0.0326783425886373,0.257155061939342,0.30841520717642
"Urban",2016-02-16,4691,0.340652312939672,0.0518013216798124,0.0294180345342145,0.271797058196547,0.306331272649755
"Urban",2016-02-17,5160,0.340503875968992,0.0602713178294574,0.0304263565891473,0.263178294573643,0.30562015503876
"Urban",2016-02-18,5485,0.322880583409298,0.0550592525068368,0.034457611668186,0.266727438468551,0.320875113947129
"Urban",2016-02-19,6525,0.331647509578544,0.0571647509578544,0.0401532567049808,0.276475095785441,0.29455938697318
"Urban",2016-02-20,7792,0.345354209445585,0.0527464065708419,0.0302874743326489,0.259881930184805,0.311729979466119
"Urban",2016-02-21,6161,0.348807011848726,0.0397662717091381,0.0290537250446356,0.276578477519883,0.305794513877617
"Urban",2016-02-22,4710,0.339702760084926,0.0430997876857749,0.0343949044585987,0.280042462845011,0.30276008492569
